doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
78	1	413075	165	0	417	26	профессор Чарльз Э.Чейслер	417,427,434	ref:def|str:noun|type:coref	профессор Чарльз Э.Чейслер	417,427,434
78	1	413108	153	413107	472	2	мы	472	ref:ds|str:pron|type:coref		
78	1	413068	168	0	552	3	США	552	ref:def|str:noun|type:coref		
78	1	413069	168	413068	636	7	Америке	636	ref:def|str:noun|type:coref		
78	1	413071	167	413070	729	13	корреспондент	729	ref:def|str:noun|type:coref		
78	1	413072	166	0	744	62	Председатель Sleep Health Foundation ( Австралия ) Дэвид Хиллмен	744,757,763,770,781,782,791,793,799	ref:def|str:noun|type:coref	Председатель Дэвид Хиллмен	744,793,799
78	1	413109	153	413108	836	4	наше	836	ref:ds|str:poss|type:coref		
78	1	413073	166	413072	937	7	Хиллмен	937	ref:def|str:noun|type:coref		
78	1	413074	167	413071	1113	12	автор статьи	1113,1119	ref:def|str:noun|type:coref	автор статьи	1113,1119
78	1	413105	154	0	1119	6	статьи	1119	ref:def|str:noun|type:coref		
78	1	413076	165	413075	1251	7	Чейслер	1251	ref:def|str:noun|type:coref		
78	1	413077	165	413076	1432	8	Чейслера	1432	ref:def|str:noun|type:coref		
78	1	413078	164	0	1473	7	человек	1473	ref:def|str:noun|type:anaph		
78	1	413079	164	413078	1533	3	его	1533	ref:def|str:pron|type:anaph		
78	1	413082	163	413081	1571	10	мелатонина	1571	ref:def|str:noun|type:coref		
78	1	413083	163	413082	1583	7	который	1583	ref:def|str:rel|type:coref		
78	1	413080	164	413078	1600	3	его	1600	ref:def|str:pron|type:anaph		
78	1	413084	163	413082	1670	10	мелатонина	1670	ref:def|str:noun|type:coref		
78	1	413085	162	0	1753	12	исследования	1753	ref:def|str:noun|type:anaph		
78	1	413086	162	413085	1776	7	которым	1776	ref:def|str:rel|type:anaph		
78	1	413087	163	413082	1863	10	мелатонина	1863	ref:def|str:noun|type:coref		
78	1	413106	154	413105	1887	6	статье	1887	ref:def|str:noun|type:coref		
78	1	413088	165	413077	1905	8	Чейслера	1905	ref:def|str:noun|type:coref		
78	1	413089	161	0	1931	28	энергосберегающие светодиоды	1931,1949	ref:def|str:noun|type:anaph	светодиоды	1949
78	1	413090	161	413089	1961	7	которые	1961	ref:def|str:rel|type:anaph		
78	1	413091	165	413088	2101	7	Чейслер	2101	ref:def|str:noun|type:coref		
78	1	413092	160	0	2142	29	светильниками желтого спектра	2142,2156,2164	ref:def|str:noun|type:anaph	светильниками	2142
78	1	413093	160	413092	2193	2	их	2193	ref:def|str:pron|type:anaph		
78	1	413095	159	413094	2365	4	Свое	2365	ref:def|str:refl|type:coref		
78	1	413094	159	0	2388	22	программист Майкл Херф	2388,2400,2406	ref:def|str:noun|type:coref	программист Майкл Херф	2388,2400,2406
78	1	413096	159	413094	2412	2	он	2412	ref:def|str:pron|type:coref		
78	1	413097	158	0	2422	9	программу	2422	ref:def|str:noun|type:anaph		
78	1	413098	158	413097	2433	7	которая	2433	ref:def|str:rel|type:anaph		
78	1	413103	155	413104	2526	46	Сьюзен Э.Гринфилд из Оксфордского университета	2526,2533,2544,2547,2560	ref:def|str:noun|type:coref	Сьюзен Э.Гринфилд	2526,2533
78	1	413099	157	0	2584	14	другую причину	2584,2591	ref:def|str:noun|type:anaph	причину	2591
78	1	413100	157	413099	2603	7	которой	2603	ref:def|str:rel|type:anaph		
78	1	413101	156	0	2668	10	адреналина	2668	ref:def|str:noun|type:coref		
78	1	413102	156	413101	2682	9	адреналин	2682	ref:def|str:noun|type:coref		
78	1	413104	155	0	2724	8	Гринфилд	2724	ref:def|str:noun|type:coref		
80	1	413112	151	0	16	1	я	16	ref:def|str:pron|type:coref		
80	1	413113	151	413112	34	4	свои	34	ref:def|str:refl|type:coref		
80	1	413114	151	413113	70	4	меня	70	ref:def|str:pron|type:coref		
80	1	413115	151	413112	159	1	я	159	ref:def|str:pron|type:coref		
80	1	413116	151	413115	217	1	я	217	ref:def|str:pron|type:coref		
80	1	413117	151	413116	265	1	Я	265	ref:def|str:pron|type:coref		
80	1	413118	151	413114	410	4	меня	410	ref:def|str:pron|type:coref		
80	1	413119	151	413118	446	1	Я	446	ref:def|str:pron|type:coref		
80	1	413120	151	413115	481	1	Я	481	ref:def|str:pron|type:coref		
80	1	413121	151	413120	578	4	себе	578	ref:def|str:refl|type:coref		
80	1	413122	151	413121	610	4	моих	610	ref:def|str:poss|type:coref		
80	1	413123	151	413121	685	1	Я	685	ref:def|str:pron|type:coref		
80	1	413149	143	0	698	32	Тощие брошюрки общества " Знание "	698,704,713,722,723,729	ref:def|str:noun|type:coref	брошюрки	704
80	1	413124	151	413123	740	4	меня	740	ref:def|str:pron|type:coref		
80	1	413156	141	0	772	8	животные	772	ref:def|str:noun|type:coref		
80	1	413125	151	413124	841	1	я	841	ref:def|str:pron|type:coref		
80	1	413150	143	413149	859	10	брошюрками	859	ref:def|str:noun|type:coref		
80	1	413126	151	413123	942	1	Я	942	ref:def|str:pron|type:coref		
80	1	413127	150	0	958	7	попугая	958	ref:def|str:noun|type:coref		
80	1	413128	150	413127	967	7	который	967	ref:def|str:rel|type:coref		
80	1	413129	150	413128	1015	2	он	1015	ref:def|str:pron|type:coref		
80	1	413139	146	0	1043	4	щука	1043	ref:def|str:noun|type:coref		
80	1	413140	145	0	1049	11	кот Василий	1049,1053	ref:def|str:noun|type:coref	кот Василий	1049,1053
80	1	413130	151	413126	1210	5	моему	1210	ref:def|str:poss|type:coref		
80	1	413131	149	0	1210	13	моему прадеду	1210,1216	ref:def|str:noun|type:coref	прадеду	1216
80	1	413132	149	413131	1227	3	его	1227	ref:def|str:poss|type:coref		
80	1	413133	149	413132	1232	7	прадеда	1232	ref:def|str:appo|type:coref		
80	1	413137	145	413140	1255	13	говорящий кот	1255,1265	ref:def|str:noun|type:coref	кот	1265
80	1	413134	148	0	1311	28	деревянный полированный ящик	1311,1322,1335	ref:def|str:noun|type:anaph		
80	1	413135	148	413134	1341	7	который	1341	ref:def|str:rel|type:anaph		
80	1	413138	145	413137	1404	5	котом	1404	ref:def|str:noun|type:coref		
80	1	413141	146	413139	1461	4	щука	1461	ref:def|str:noun|type:coref		
80	1	413142	146	413141	1469	4	щуки	1469	ref:def|str:noun|type:coref		
80	1	413143	146	413142	1507	3	нее	1507	ref:def|str:pron|type:coref		
80	1	413111	152	0	1523	19	плавательный пузырь	1523,1536	ref:def|str:noun|type:anaph	пузырь	1536
80	1	413146	144	0	1544	13	функция коего	1544,1552	ref:def|str:noun|type:coref	функция	1544
80	1	413110	152	413111	1552	5	коего	1552	ref:def|str:rel|type:anaph		
80	1	413144	151	413126	1563	3	мне	1563	ref:def|str:pron|type:coref		
80	1	413145	151	413144	1614	3	Мой	1614	ref:def|str:poss|type:coref		
80	1	413152	142	0	1614	39	Мой знакомый ихтиолог Женька Скоромахов	1614,1618,1627,1636,1643	ref:def|str:noun|type:coref	ихтиолог Женька Скоромахов	1627,1636,1643
80	1	413147	144	413146	1673	11	эта функция	1673,1677	ref:def|str:noun|type:coref	функция	1677
80	1	413148	151	413144	1713	1	я	1713	ref:def|str:pron|type:coref		
80	1	413151	143	413150	1751	26	брошюрок общества " Знание "	1751,1760,1769,1770,1776	ref:def|str:noun|type:coref	брошюрок	1751
80	1	413153	142	413152	1779	6	Женька	1779	ref:def|str:noun|type:coref		
80	1	413154	142	413153	1834	3	ему	1834	ref:def|str:pron|type:coref		
80	1	413155	151	413148	1865	4	меня	1865	ref:def|str:pron|type:coref		
80	1	413157	141	413156	1908	8	животных	1908	ref:def|str:noun|type:coref		
80	1	413159	140	0	2084	15	обезьяна Рафаил	2084,2093	ref:def|str:noun|type:coref	обезьяна Рафаил	2084,2093
80	1	413158	151	413148	2105	1	я	2105	ref:def|str:pron|type:coref		
80	1	413160	140	413159	2132	3	она	2132	ref:def|str:pron|type:coref		
80	1	413161	140	413160	2165	3	нее	2165	ref:def|str:pron|type:coref		
80	1	413162	140	413159	2337	6	Рафаил	2337	ref:def|str:|type:coref		
80	1	413163	140	413162	2350	4	себя	2350	ref:def|str:refl|type:coref		
80	1	413164	142	413153	2367	6	Женька	2367	ref:def|str:noun|type:coref		
80	1	413165	140	413159	2385	2	Он	2385	ref:def|str:pron|type:coref		
80	1	413166	140	413165	2406	2	Он	2406	ref:def|str:pron|type:coref		
80	1	413167	139	0	2419	8	окошечку	2419	ref:def|str:noun|type:coref		
80	1	413168	139	413167	2432	7	которым	2432	ref:def|str:rel|type:coref		
80	1	413169	139	413168	2501	12	это окошечко	2501,2505	ref:def|str:noun|type:coref	окошечко	2505
80	1	413182	141	413156	2881	8	животных	2881	ref:def|str:noun|type:coref		
80	1	413171	138	413170	2902	4	себя	2902	ref:def|str:refl|type:anaph		
80	1	413170	138	0	2957	4	тебе	2957	ref:def|str:pron|type:anaph		
80	1	413172	151	413155	3214	1	Я	3214	ref:def|str:pron|type:coref		
80	1	413173	137	0	3303	7	человек	3303	ref:def|str:noun|type:coref		
80	1	413174	137	413173	3343	3	ним	3343	ref:def|str:pron|type:coref		
80	1	413175	136	0	3452	20	серебристой цистерны	3452,3464	ref:def|str:noun|type:coref	цистерны	3464
80	1	413176	136	413175	3477	8	цистерне	3477	ref:def|str:noun|type:coref		
80	1	413177	136	413176	3532	3	нее	3532	ref:def|str:pron|type:coref		
80	1	413178	136	413175	3734	8	цистерны	3734	ref:def|str:noun|type:coref		
80	1	413179	135	0	3877	9	ребятишки	3877	ref:def|str:noun|type:coref		
80	1	413180	135	413179	3888	3	Они	3888	ref:def|str:pron|type:coref		
80	1	413136	147	0	3949	17	Взрослые прохожие	3949,3958	ref:def|str:noun|type:coref	прохожие	3958
80	1	413181	147	413136	3997	2	их	3997	ref:def|str:poss|type:coref		
83	1	413424	74	0	36	17	Южном Вазиристане	36,42	ref:def|str:noun|type:coref	Южном Вазиристане	36,42
83	1	413423	75	0	74	9	Пакистане	74	ref:def|str:noun|type:coref		
83	1	413517	55	0	86	11	Афганистане	86	ref:def|str:noun|type:coref		
83	1	413418	77	0	114	18	Пакистанской армии	114,127	ref:def|str:noun|type:coref	армии	127
83	1	413419	77	413418	220	2	ее	220	ref:def|str:poss|type:coref		
83	1	413420	76	0	220	11	ее кампания	220,223	ref:def|str:noun|type:coref	кампания	223
83	1	413425	74	413424	234	17	Южном Вазиристане	234,240	ref:def|str:noun|type:coref	Южном Вазиристане	234,240
83	1	413421	76	413420	300	8	кампании	300	ref:def|str:noun|type:coref		
83	1	413422	75	413423	329	9	Пакистана	329	ref:def|str:noun|type:coref		
83	1	413426	75	413422	350	4	свою	350	ref:def|str:refl|type:coref		
83	1	413427	74	413425	364	12	этой области	364,369	ref:def|str:noun|type:coref	области	369
83	1	413428	73	0	460	10	Террористы	460	ref:def|str:noun|type:anaph		
83	1	413429	73	413428	495	3	они	495	ref:def|str:pron|type:anaph		
83	1	413430	73	413429	563	4	свою	563	ref:def|str:rel|type:anaph		
83	1	413431	72	0	647	20	операции Rah - e - Nijat	647,656,659,660,661,662	ref:def|str:noun|type:coref	операции Rah e Nijat	647,656,660,662
83	1	413432	72	413431	669	17	« Путь к спасению »	669,670,675,677,685	ref:def|str:noun|type:coref	Путь к спасению	670,675,677
83	1	413433	74	413427	811	18	Южного Вазиристана	811,818	ref:def|str:noun|type:coref	Южного Вазиристана	811,818
83	1	413435	71	0	852	46	старшие офицеры армии и разведывательных служб	852,860,868,874,876,893	ref:def|str:noun|type:anaph	офицеры	860
83	1	413434	77	413419	868	5	армии	868	ref:def|str:noun|type:coref		
83	1	413436	71	413435	926	5	своих	926	ref:def|str:refl|type:anaph		
83	1	413438	70	0	940	10	Исламабаде	940	ref:def|str:noun|type:coref		
83	1	413437	70	413438	997	7	столице	997	ref:def|str:noun|type:coref		
83	1	413439	70	413437	1014	3	нее	1014	ref:def|str:pron|type:coref		
83	1	413440	77	413434	1044	5	армии	1044	ref:def|str:noun|type:coref		
83	1	413441	69	0	1229	31	эта конфиденциальная информация	1229,1233,1250	ref:def|str:noun|type:anaph	информация	1250
83	1	413442	69	413441	1311	3	она	1311	ref:def|str:pron|type:anaph		
83	1	413443	75	413426	1341	6	стране	1341	ref:def|str:noun|type:coref		
83	1	413444	75	413443	1391	9	Пакистане	1391	ref:def|str:noun|type:coref		
83	1	413445	74	413433	1456	17	Южном Вазиристане	1456,1462	ref:def|str:noun|type:coref	Южном Вазиристане	1456,1462
83	1	413446	74	413445	1486	17	Южном Вазиристане	1486,1492	ref:def|str:noun|type:coref	Южном Вазиристане	1486,1492
83	1	413447	75	413444	1730	12	сам Пакистан	1730,1734	ref:def|str:noun|type:coref	Пакистан	1734
83	1	413450	68	0	1925	8	Пенджабе	1925	ref:def|str:noun|type:coref		
83	1	413448	77	413440	2014	5	Армия	2014	ref:def|str:noun|type:coref		
83	1	413449	77	413448	2021	7	которую	2021	ref:def|str:rel|type:coref		
83	1	413451	68	413450	2051	8	Пенджабе	2051	ref:def|str:noun|type:coref		
83	1	413453	67	0	2083	4	силу	2083	ref:def|str:noun|type:anaph		
83	1	413452	77	413449	2101	3	она	2101	ref:def|str:pron|type:coref		
83	1	413454	67	413453	2118	2	ее	2118	ref:def|str:poss|type:anaph		
83	1	413455	66	0	2287	9	Пакистана	2287	ref:def|str:noun|type:coref		
83	1	413456	66	413455	2329	9	Пакистане	2329	ref:def|str:noun|type:coref		
83	1	413457	55	413517	2364	11	Афганистане	2364	ref:def|str:noun|type:coref		
83	1	413458	55	413457	2377	7	который	2377	ref:def|str:rel|type:coref		
83	1	413459	55	413458	2398	5	собой	2398	ref:def|str:refl|type:coref		
83	1	413460	65	0	2440	19	Афганскому Талибану	2440,2451	ref:def|str:noun|type:coref	Афганскому Талибану	2440,2451
83	1	413461	65	413460	2578	4	себя	2578	ref:def|str:refl|type:coref		
83	1	413462	55	413459	2670	6	страну	2670	ref:def|str:noun|type:coref		
83	1	413463	65	413461	2740	8	Талибана	2740	ref:def|str:noun|type:coref		
83	1	413464	64	0	2755	7	убежище	2755	ref:def|str:noun|type:anaph		
83	1	413465	64	413464	2764	7	которое	2764	ref:def|str:rel|type:anaph		
83	1	413466	65	413463	2772	2	он	2772	ref:def|str:pron|type:coref		
83	1	413467	63	0	2835	9	поддержка	2835	ref:def|str:noun|type:anaph		
83	1	413468	63	413467	2846	7	которую	2846	ref:def|str:rel|type:anaph		
83	1	413469	65	413466	2854	2	он	2854	ref:def|str:pron|type:coref		
83	1	413470	66	413455	2896	9	Пакистана	2896	ref:def|str:noun|type:coref		
83	1	413471	65	413469	2918	17	афганский Талибан	2918,2928	ref:def|str:noun|type:coref	Талибан	2928
83	1	413472	66	413470	2952	9	Пакистана	2952	ref:def|str:noun|type:coref		
83	1	413473	65	413471	3013	2	их	3013	ref:meton|str:pron|type:coref		
83	1	413474	66	413470	3041	9	Пакистане	3041	ref:def|str:noun|type:coref		
83	1	413492	57	0	3052	17	Соединенные Штаты	3052,3064	ref:def|str:noun|type:coref	Соединенные Штаты	3052,3064
83	1	413475	55	413462	3071	10	Афганистан	3071	ref:def|str:noun|type:coref		
83	1	413488	59	0	3084	5	Индия	3084	ref:def|str:noun|type:coref		
83	1	413476	67	413454	3103	18	пакистанская армия	3103,3116	ref:def|str:noun|type:coref	армия	3116
83	1	413477	67	413476	3133	4	себя	3133	ref:def|str:refl|type:coref		
83	1	413478	65	413473	3138	17	афганский Талибан	3138,3148	ref:def|str:noun|type:coref	Талибан	3148
83	1	413479	66	413474	3237	9	Пакистане	3237	ref:def|str:noun|type:coref		
